Date,Open,High,Low,Close,Adj Close,Volume
1999-07-30,9.720000,9.720000,9.720000,9.720000,3.958830,0
1999-08-02,9.720000,9.720000,9.720000,9.720000,3.958830,0
1999-08-03,9.700000,9.700000,9.700000,9.700000,3.950690,0
1999-08-04,9.700000,9.700000,9.700000,9.700000,3.950690,0
1999-08-05,9.720000,9.720000,9.720000,9.720000,3.958830,0
1999-08-06,9.660000,9.660000,9.660000,9.660000,3.934397,0
1999-08-09,9.610000,9.610000,9.610000,9.610000,3.914030,0
1999-08-10,9.590000,9.590000,9.590000,9.590000,3.905885,0
1999-08-11,9.620000,9.620000,9.620000,9.620000,3.918103,0
1999-08-12,9.620000,9.620000,9.620000,9.620000,3.918103,0
1999-08-13,9.670000,9.670000,9.670000,9.670000,3.938466,0
1999-08-16,9.680000,9.680000,9.680000,9.680000,3.942543,0
1999-08-17,9.730000,9.730000,9.730000,9.730000,3.962907,0
1999-08-18,9.730000,9.730000,9.730000,9.730000,3.962907,0
1999-08-19,9.710000,9.710000,9.710000,9.710000,3.954758,0
1999-08-20,9.720000,9.720000,9.720000,9.720000,3.958830,0
1999-08-23,9.720000,9.720000,9.720000,9.720000,3.958830,0
1999-08-24,9.740000,9.740000,9.740000,9.740000,3.966978,0
1999-08-25,9.800000,9.800000,9.800000,9.800000,3.991417,0
1999-08-26,9.780000,9.780000,9.780000,9.780000,3.983271,0
1999-08-27,9.730000,9.730000,9.730000,9.730000,3.962907,0
1999-08-30,9.680000,9.680000,9.680000,9.680000,3.942543,0
1999-08-31,9.660000,9.660000,9.660000,9.660000,3.955642,0
1999-09-01,9.660000,9.660000,9.660000,9.660000,3.955642,0
1999-09-02,9.640000,9.640000,9.640000,9.640000,3.947454,0
1999-09-03,9.700000,9.700000,9.700000,9.700000,3.972024,0
1999-09-07,9.680000,9.680000,9.680000,9.680000,3.963838,0
1999-09-08,9.690000,9.690000,9.690000,9.690000,3.967928,0
1999-09-09,9.680000,9.680000,9.680000,9.680000,3.963838,0
1999-09-10,9.710000,9.710000,9.710000,9.710000,3.976120,0
1999-09-13,9.700000,9.700000,9.700000,9.700000,3.972024,0
1999-09-14,9.680000,9.680000,9.680000,9.680000,3.963838,0
1999-09-15,9.700000,9.700000,9.700000,9.700000,3.972024,0
1999-09-16,9.720000,9.720000,9.720000,9.720000,3.980210,0
1999-09-17,9.730000,9.730000,9.730000,9.730000,3.984308,0
1999-09-20,9.710000,9.710000,9.710000,9.710000,3.976120,0
1999-09-21,9.700000,9.700000,9.700000,9.700000,3.972024,0
1999-09-22,9.710000,9.710000,9.710000,9.710000,3.976120,0
1999-09-23,9.750000,9.750000,9.750000,9.750000,3.992500,0
1999-09-24,9.790000,9.790000,9.790000,9.790000,4.008881,0
1999-09-27,9.750000,9.750000,9.750000,9.750000,3.992500,0
1999-09-28,9.730000,9.730000,9.730000,9.730000,3.984308,0
1999-09-29,9.690000,9.690000,9.690000,9.690000,3.967928,0
1999-09-30,9.730000,9.730000,9.730000,9.730000,4.005804,0
1999-10-01,9.680000,9.680000,9.680000,9.680000,3.985217,0
1999-10-04,9.700000,9.700000,9.700000,9.700000,3.993454,0
1999-10-05,9.660000,9.660000,9.660000,9.660000,3.976986,0
1999-10-06,9.660000,9.660000,9.660000,9.660000,3.976986,0
1999-10-07,9.660000,9.660000,9.660000,9.660000,3.976986,0
1999-10-08,9.670000,9.670000,9.670000,9.670000,3.981098,0
1999-10-11,9.670000,9.670000,9.670000,9.670000,3.981098,0
1999-10-12,9.660000,9.660000,9.660000,9.660000,3.976986,0
1999-10-13,9.630000,9.630000,9.630000,9.630000,3.964634,0
1999-10-14,9.610000,9.610000,9.610000,9.610000,3.956400,0
1999-10-15,9.640000,9.640000,9.640000,9.640000,3.968748,0
1999-10-18,9.630000,9.630000,9.630000,9.630000,3.964634,0
1999-10-19,9.610000,9.610000,9.610000,9.610000,3.956400,0
1999-10-20,9.610000,9.610000,9.610000,9.610000,3.956400,0
1999-10-21,9.600000,9.600000,9.600000,9.600000,3.952284,0
1999-10-22,9.600000,9.600000,9.600000,9.600000,3.952284,0
1999-10-25,9.600000,9.600000,9.600000,9.600000,3.952284,0
1999-10-26,9.590000,9.590000,9.590000,9.590000,3.948167,0
1999-10-27,9.610000,9.610000,9.610000,9.610000,3.956400,0
1999-10-28,9.650000,9.650000,9.650000,9.650000,3.972872,0
1999-10-29,9.710000,9.710000,9.710000,9.710000,4.019228,0
1999-11-01,9.690000,9.690000,9.690000,9.690000,4.010947,0
1999-11-02,9.700000,9.700000,9.700000,9.700000,4.015091,0
1999-11-03,9.710000,9.710000,9.710000,9.710000,4.019228,0
1999-11-04,9.740000,9.740000,9.740000,9.740000,4.031649,0
1999-11-05,9.770000,9.770000,9.770000,9.770000,4.044066,0
1999-11-08,9.760000,9.760000,9.760000,9.760000,4.039927,0
1999-11-09,9.750000,9.750000,9.750000,9.750000,4.035783,0
1999-11-10,9.740000,9.740000,9.740000,9.740000,4.031649,0
1999-11-11,9.740000,9.740000,9.740000,9.740000,4.031649,0
1999-11-12,9.770000,9.770000,9.770000,9.770000,4.044066,0
1999-11-15,9.760000,9.760000,9.760000,9.760000,4.039927,0
1999-11-16,9.750000,9.750000,9.750000,9.750000,4.035783,0
1999-11-17,9.730000,9.730000,9.730000,9.730000,4.027507,0
1999-11-18,9.710000,9.710000,9.710000,9.710000,4.019228,0
1999-11-19,9.720000,9.720000,9.720000,9.720000,4.023369,0
1999-11-22,9.700000,9.700000,9.700000,9.700000,4.015091,0
1999-11-23,9.700000,9.700000,9.700000,9.700000,4.015091,0
1999-11-24,9.700000,9.700000,9.700000,9.700000,4.015091,0
1999-11-26,9.690000,9.690000,9.690000,9.690000,4.010947,0
1999-11-29,9.650000,9.650000,9.650000,9.650000,3.994397,0
1999-11-30,9.660000,9.660000,9.660000,9.660000,4.020196,0
1999-12-01,9.650000,9.650000,9.650000,9.650000,4.016038,0
1999-12-02,9.640000,9.640000,9.640000,9.640000,4.011868,0
1999-12-03,9.670000,9.670000,9.670000,9.670000,4.024353,0
1999-12-06,9.680000,9.680000,9.680000,9.680000,4.028517,0
1999-12-07,9.700000,9.700000,9.700000,9.700000,4.036842,0
1999-12-08,9.690000,9.690000,9.690000,9.690000,4.032679,0
1999-12-09,9.690000,9.690000,9.690000,9.690000,4.032679,0
1999-12-10,9.720000,9.720000,9.720000,9.720000,4.045167,0
1999-12-13,9.710000,9.710000,9.710000,9.710000,4.041002,0
1999-12-14,9.650000,9.650000,9.650000,9.650000,4.016038,0
1999-12-15,9.640000,9.640000,9.640000,9.640000,4.011868,0
1999-12-16,9.610000,9.610000,9.610000,9.610000,3.999388,0
1999-12-17,9.610000,9.610000,9.610000,9.610000,3.999388,0
1999-12-20,9.580000,9.580000,9.580000,9.580000,3.986901,0
1999-12-21,9.570000,9.570000,9.570000,9.570000,3.982741,0
1999-12-22,9.570000,9.570000,9.570000,9.570000,3.982741,0
1999-12-23,9.570000,9.570000,9.570000,9.570000,3.982741,0
1999-12-27,9.580000,9.580000,9.580000,9.580000,3.986901,0
1999-12-28,9.570000,9.570000,9.570000,9.570000,3.982741,0
1999-12-29,9.580000,9.580000,9.580000,9.580000,3.986901,0
1999-12-30,9.590000,9.590000,9.590000,9.590000,3.991062,0
1999-12-31,9.560000,9.560000,9.560000,9.560000,4.001107,0
2000-01-03,9.520000,9.520000,9.520000,9.520000,3.984368,0
2000-01-04,9.540000,9.540000,9.540000,9.540000,3.992741,0
2000-01-05,9.500000,9.500000,9.500000,9.500000,3.975997,0
2000-01-06,9.530000,9.530000,9.530000,9.530000,3.988552,0
2000-01-07,9.550000,9.550000,9.550000,9.550000,3.996923,0
2000-01-10,9.530000,9.530000,9.530000,9.530000,3.988552,0
2000-01-11,9.480000,9.480000,9.480000,9.480000,3.967625,0
2000-01-12,9.470000,9.470000,9.470000,9.470000,3.963441,0
2000-01-13,9.510000,9.510000,9.510000,9.510000,3.980182,0
2000-01-14,9.490000,9.490000,9.490000,9.490000,3.971813,0
2000-01-18,9.460000,9.460000,9.460000,9.460000,3.959257,0
2000-01-19,9.480000,9.480000,9.480000,9.480000,3.967625,0
2000-01-20,9.460000,9.460000,9.460000,9.460000,3.959257,0
2000-01-21,9.470000,9.470000,9.470000,9.470000,3.963441,0
2000-01-24,9.500000,9.500000,9.500000,9.500000,3.975997,0
2000-01-25,9.500000,9.500000,9.500000,9.500000,3.975997,0
2000-01-26,9.510000,9.510000,9.510000,9.510000,3.980182,0
2000-01-27,9.520000,9.520000,9.520000,9.520000,3.984368,0
2000-01-28,9.520000,9.520000,9.520000,9.520000,3.984368,0
2000-01-31,9.490000,9.490000,9.490000,9.490000,3.994046,0
2000-02-01,9.510000,9.510000,9.510000,9.510000,4.002463,0
2000-02-02,9.510000,9.510000,9.510000,9.510000,4.002463,0
2000-02-03,9.550000,9.550000,9.550000,9.550000,4.019301,0
2000-02-04,9.530000,9.530000,9.530000,9.530000,4.010883,0
2000-02-07,9.490000,9.490000,9.490000,9.490000,3.994046,0
2000-02-08,9.520000,9.520000,9.520000,9.520000,4.006674,0
2000-02-09,9.500000,9.500000,9.500000,9.500000,3.998258,0
2000-02-10,9.480000,9.480000,9.480000,9.480000,3.989840,0
2000-02-11,9.490000,9.490000,9.490000,9.490000,3.994046,0
2000-02-14,9.520000,9.520000,9.520000,9.520000,4.006674,0
2000-02-15,9.510000,9.510000,9.510000,9.510000,4.002463,0
2000-02-16,9.500000,9.500000,9.500000,9.500000,3.998258,0
2000-02-17,9.490000,9.490000,9.490000,9.490000,3.994046,0
2000-02-18,9.520000,9.520000,9.520000,9.520000,4.006674,0
2000-02-22,9.580000,9.580000,9.580000,9.580000,4.031928,0
2000-02-23,9.540000,9.540000,9.540000,9.540000,4.015098,0
2000-02-24,9.570000,9.570000,9.570000,9.570000,4.027718,0
2000-02-25,9.570000,9.570000,9.570000,9.570000,4.027718,0
2000-02-28,9.540000,9.540000,9.540000,9.540000,4.015098,0
2000-02-29,9.550000,9.550000,9.550000,9.550000,4.041329,0
2000-03-01,9.560000,9.560000,9.560000,9.560000,4.045559,0
2000-03-02,9.560000,9.560000,9.560000,9.560000,4.045559,0
2000-03-03,9.580000,9.580000,9.580000,9.580000,4.054024,0
2000-03-06,9.560000,9.560000,9.560000,9.560000,4.045559,0
2000-03-07,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-08,9.560000,9.560000,9.560000,9.560000,4.045559,0
2000-03-09,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-10,9.540000,9.540000,9.540000,9.540000,4.037097,0
2000-03-13,9.540000,9.540000,9.540000,9.540000,4.037097,0
2000-03-14,9.560000,9.560000,9.560000,9.560000,4.045559,0
2000-03-15,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-16,9.590000,9.590000,9.590000,9.590000,4.058257,0
2000-03-17,9.610000,9.610000,9.610000,9.610000,4.066720,0
2000-03-20,9.610000,9.610000,9.610000,9.610000,4.066720,0
2000-03-21,9.610000,9.610000,9.610000,9.610000,4.066720,0
2000-03-22,9.610000,9.610000,9.610000,9.610000,4.066720,0
2000-03-23,9.620000,9.620000,9.620000,9.620000,4.070951,0
2000-03-24,9.580000,9.580000,9.580000,9.580000,4.054024,0
2000-03-27,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-28,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-29,9.570000,9.570000,9.570000,9.570000,4.049788,0
2000-03-30,9.610000,9.610000,9.610000,9.610000,4.066720,0
2000-03-31,9.630000,9.630000,9.630000,9.630000,4.098214,0
2000-04-03,9.640000,9.640000,9.640000,9.640000,4.102465,0
2000-04-04,9.690000,9.690000,9.690000,9.690000,4.123745,0
2000-04-05,9.670000,9.670000,9.670000,9.670000,4.115234,0
2000-04-06,9.660000,9.660000,9.660000,9.660000,4.110980,0
2000-04-07,9.680000,9.680000,9.680000,9.680000,4.119491,0
2000-04-10,9.690000,9.690000,9.690000,9.690000,4.123745,0
2000-04-11,9.660000,9.660000,9.660000,9.660000,4.110980,0
2000-04-12,9.630000,9.630000,9.630000,9.630000,4.098214,0
2000-04-13,9.650000,9.650000,9.650000,9.650000,4.106722,0
2000-04-14,9.660000,9.660000,9.660000,9.660000,4.110980,0
2000-04-17,9.620000,9.620000,9.620000,9.620000,4.093953,0
2000-04-18,9.610000,9.610000,9.610000,9.610000,4.089702,0
2000-04-19,9.640000,9.640000,9.640000,9.640000,4.102465,0
2000-04-20,9.640000,9.640000,9.640000,9.640000,4.102465,0
2000-04-24,9.630000,9.630000,9.630000,9.630000,4.098214,0
2000-04-25,9.590000,9.590000,9.590000,9.590000,4.081193,0
2000-04-26,9.580000,9.580000,9.580000,9.580000,4.076931,0
2000-04-27,9.530000,9.530000,9.530000,9.530000,4.055656,0
2000-04-28,9.530000,9.530000,9.530000,9.530000,4.078335,0
2000-05-01,9.530000,9.530000,9.530000,9.530000,4.078335,0
2000-05-02,9.510000,9.510000,9.510000,9.510000,4.069778,0
2000-05-03,9.460000,9.460000,9.460000,9.460000,4.048379,0
2000-05-04,9.420000,9.420000,9.420000,9.420000,4.031260,0
2000-05-05,9.390000,9.390000,9.390000,9.390000,4.018425,0
2000-05-08,9.370000,9.370000,9.370000,9.370000,4.009863,0
2000-05-09,9.380000,9.380000,9.380000,9.380000,4.014144,0
2000-05-10,9.400000,9.400000,9.400000,9.400000,4.022701,0
2000-05-11,9.410000,9.410000,9.410000,9.410000,4.026981,0
2000-05-12,9.370000,9.370000,9.370000,9.370000,4.009863,0
2000-05-15,9.380000,9.380000,9.380000,9.380000,4.014144,0
2000-05-16,9.400000,9.400000,9.400000,9.400000,4.022701,0
2000-05-17,9.380000,9.380000,9.380000,9.380000,4.014144,0
2000-05-18,9.350000,9.350000,9.350000,9.350000,4.001304,0
2000-05-19,9.360000,9.360000,9.360000,9.360000,4.005584,0
2000-05-22,9.400000,9.400000,9.400000,9.400000,4.022701,0
2000-05-23,9.390000,9.390000,9.390000,9.390000,4.018425,0
2000-05-24,9.390000,9.390000,9.390000,9.390000,4.018425,0
2000-05-25,9.430000,9.430000,9.430000,9.430000,4.035538,0
2000-05-26,9.450000,9.450000,9.450000,9.450000,4.044097,0
2000-05-30,9.430000,9.430000,9.430000,9.430000,4.035538,0
2000-05-31,9.460000,9.460000,9.460000,9.460000,4.071695,0
2000-06-01,9.510000,9.510000,9.510000,9.510000,4.093215,0
2000-06-02,9.550000,9.550000,9.550000,9.550000,4.110433,0
2000-06-05,9.580000,9.580000,9.580000,9.580000,4.123342,0
2000-06-06,9.580000,9.580000,9.580000,9.580000,4.123342,0
2000-06-07,9.580000,9.580000,9.580000,9.580000,4.123342,0
2000-06-08,9.570000,9.570000,9.570000,9.570000,4.119041,0
2000-06-09,9.570000,9.570000,9.570000,9.570000,4.119041,0
2000-06-12,9.590000,9.590000,9.590000,9.590000,4.127650,0
2000-06-13,9.580000,9.580000,9.580000,9.580000,4.123342,0
2000-06-14,9.610000,9.610000,9.610000,9.610000,4.136254,0
2000-06-15,9.610000,9.610000,9.610000,9.610000,4.136254,0
2000-06-16,9.640000,9.640000,9.640000,9.640000,4.149169,0
2000-06-19,9.630000,9.630000,9.630000,9.630000,4.144864,0
2000-06-20,9.610000,9.610000,9.610000,9.610000,4.136254,0
2000-06-21,9.580000,9.580000,9.580000,9.580000,4.123342,0
2000-06-22,9.560000,9.560000,9.560000,9.560000,4.114739,0
2000-06-23,9.540000,9.540000,9.540000,9.540000,4.106128,0
2000-06-26,9.570000,9.570000,9.570000,9.570000,4.119041,0
2000-06-27,9.570000,9.570000,9.570000,9.570000,4.119041,0
2000-06-28,9.560000,9.560000,9.560000,9.560000,4.114739,0
2000-06-29,9.600000,9.600000,9.600000,9.600000,4.131954,0
2000-06-30,9.610000,9.610000,9.610000,9.610000,4.159216,0
2000-07-03,9.630000,9.630000,9.630000,9.630000,4.167874,0
2000-07-05,9.640000,9.640000,9.640000,9.640000,4.172203,0
2000-07-06,9.620000,9.620000,9.620000,9.620000,4.163549,0
2000-07-07,9.640000,9.640000,9.640000,9.640000,4.172203,0
2000-07-10,9.630000,9.630000,9.630000,9.630000,4.167874,0
2000-07-11,9.630000,9.630000,9.630000,9.630000,4.167874,0
2000-07-12,9.620000,9.620000,9.620000,9.620000,4.163549,0
2000-07-13,9.650000,9.650000,9.650000,9.650000,4.176529,0
2000-07-14,9.620000,9.620000,9.620000,9.620000,4.163549,0
2000-07-17,9.580000,9.580000,9.580000,9.580000,4.146233,0
2000-07-18,9.590000,9.590000,9.590000,9.590000,4.150564,0
2000-07-19,9.580000,9.580000,9.580000,9.580000,4.146233,0
2000-07-20,9.650000,9.650000,9.650000,9.650000,4.176529,0
2000-07-21,9.660000,9.660000,9.660000,9.660000,4.180862,0
2000-07-24,9.640000,9.640000,9.640000,9.640000,4.172203,0
2000-07-25,9.650000,9.650000,9.650000,9.650000,4.176529,0
2000-07-26,9.650000,9.650000,9.650000,9.650000,4.176529,0
2000-07-27,9.660000,9.660000,9.660000,9.660000,4.180862,0
2000-07-28,9.650000,9.650000,9.650000,9.650000,4.176529,0
2000-07-31,9.640000,9.640000,9.640000,9.640000,4.196119,0
2000-08-01,9.660000,9.660000,9.660000,9.660000,4.204824,0
2000-08-02,9.670000,9.670000,9.670000,9.670000,4.209175,0
2000-08-03,9.680000,9.680000,9.680000,9.680000,4.213530,0
2000-08-04,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-07,9.690000,9.690000,9.690000,9.690000,4.217881,0
2000-08-08,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-09,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-10,9.740000,9.740000,9.740000,9.740000,4.239649,0
2000-08-11,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-14,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-15,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-16,9.690000,9.690000,9.690000,9.690000,4.217881,0
2000-08-17,9.700000,9.700000,9.700000,9.700000,4.222236,0
2000-08-18,9.700000,9.700000,9.700000,9.700000,4.222236,0
2000-08-21,9.700000,9.700000,9.700000,9.700000,4.222236,0
2000-08-22,9.700000,9.700000,9.700000,9.700000,4.222236,0
2000-08-23,9.720000,9.720000,9.720000,9.720000,4.230940,0
2000-08-24,9.730000,9.730000,9.730000,9.730000,4.235292,0
2000-08-25,9.730000,9.730000,9.730000,9.730000,4.235292,0
2000-08-28,9.710000,9.710000,9.710000,9.710000,4.226589,0
2000-08-29,9.690000,9.690000,9.690000,9.690000,4.217881,0
2000-08-30,9.690000,9.690000,9.690000,9.690000,4.217881,0
2000-08-31,9.720000,9.720000,9.720000,9.720000,4.255091,0
2000-09-01,9.750000,9.750000,9.750000,9.750000,4.268227,0
2000-09-05,9.750000,9.750000,9.750000,9.750000,4.268227,0
2000-09-06,9.730000,9.730000,9.730000,9.730000,4.259468,0
2000-09-07,9.720000,9.720000,9.720000,9.720000,4.255091,0
2000-09-08,9.730000,9.730000,9.730000,9.730000,4.259468,0
2000-09-11,9.710000,9.710000,9.710000,9.710000,4.250718,0
2000-09-12,9.710000,9.710000,9.710000,9.710000,4.250718,0
2000-09-13,9.730000,9.730000,9.730000,9.730000,4.259468,0
2000-09-14,9.710000,9.710000,9.710000,9.710000,4.250718,0
2000-09-15,9.710000,9.710000,9.710000,9.710000,4.250718,0
2000-09-18,9.700000,9.700000,9.700000,9.700000,4.246339,0
2000-09-19,9.700000,9.700000,9.700000,9.700000,4.246339,0
2000-09-20,9.690000,9.690000,9.690000,9.690000,4.241960,0
2000-09-21,9.700000,9.700000,9.700000,9.700000,4.246339,0
2000-09-22,9.720000,9.720000,9.720000,9.720000,4.255091,0
2000-09-25,9.720000,9.720000,9.720000,9.720000,4.255091,0
2000-09-26,9.730000,9.730000,9.730000,9.730000,4.259468,0
2000-09-27,9.720000,9.720000,9.720000,9.720000,4.255091,0
2000-09-28,9.730000,9.730000,9.730000,9.730000,4.259468,0
2000-09-29,9.740000,9.740000,9.740000,9.740000,4.287646,0
2000-10-02,9.730000,9.730000,9.730000,9.730000,4.283239,0
2000-10-03,9.720000,9.720000,9.720000,9.720000,4.278839,0
2000-10-04,9.710000,9.710000,9.710000,9.710000,4.274439,0
2000-10-05,9.710000,9.710000,9.710000,9.710000,4.274439,0
2000-10-06,9.720000,9.720000,9.720000,9.720000,4.278839,0
2000-10-09,9.720000,9.720000,9.720000,9.720000,4.278839,0
2000-10-10,9.720000,9.720000,9.720000,9.720000,4.278839,0
2000-10-11,9.720000,9.720000,9.720000,9.720000,4.278839,0
2000-10-12,9.740000,9.740000,9.740000,9.740000,4.287646,0
2000-10-13,9.740000,9.740000,9.740000,9.740000,4.287646,0
2000-10-16,9.730000,9.730000,9.730000,9.730000,4.283239,0
2000-10-17,9.750000,9.750000,9.750000,9.750000,4.292047,0
2000-10-18,9.750000,9.750000,9.750000,9.750000,4.292047,0
2000-10-19,9.760000,9.760000,9.760000,9.760000,4.296450,0
2000-10-20,9.780000,9.780000,9.780000,9.780000,4.305254,0
2000-10-23,9.800000,9.800000,9.800000,9.800000,4.314056,0
2000-10-24,9.780000,9.780000,9.780000,9.780000,4.305254,0
2000-10-25,9.760000,9.760000,9.760000,9.760000,4.296450,0
2000-10-26,9.760000,9.760000,9.760000,9.760000,4.296450,0
2000-10-27,9.750000,9.750000,9.750000,9.750000,4.292047,0
2000-10-30,9.740000,9.740000,9.740000,9.740000,4.287646,0
2000-10-31,9.740000,9.740000,9.740000,9.740000,4.311995,0
2000-11-01,9.750000,9.750000,9.750000,9.750000,4.316419,0
2000-11-02,9.750000,9.750000,9.750000,9.750000,4.316419,0
2000-11-03,9.720000,9.720000,9.720000,9.720000,4.303142,0
2000-11-06,9.700000,9.700000,9.700000,9.700000,4.294288,0
2000-11-07,9.710000,9.710000,9.710000,9.710000,4.298711,0
2000-11-08,9.710000,9.710000,9.710000,9.710000,4.298711,0
2000-11-09,9.730000,9.730000,9.730000,9.730000,4.307567,0
2000-11-10,9.720000,9.720000,9.720000,9.720000,4.303142,0
2000-11-13,9.740000,9.740000,9.740000,9.740000,4.311995,0
2000-11-14,9.750000,9.750000,9.750000,9.750000,4.316419,0
2000-11-15,9.770000,9.770000,9.770000,9.770000,4.325272,0
2000-11-16,9.780000,9.780000,9.780000,9.780000,4.329700,0
2000-11-17,9.760000,9.760000,9.760000,9.760000,4.320849,0
2000-11-20,9.760000,9.760000,9.760000,9.760000,4.320849,0
2000-11-21,9.760000,9.760000,9.760000,9.760000,4.320849,0
2000-11-22,9.780000,9.780000,9.780000,9.780000,4.329700,0
2000-11-24,9.770000,9.770000,9.770000,9.770000,4.325272,0
2000-11-27,9.770000,9.770000,9.770000,9.770000,4.325272,0
2000-11-28,9.780000,9.780000,9.780000,9.780000,4.329700,0
2000-11-29,9.800000,9.800000,9.800000,9.800000,4.338555,0
2000-11-30,9.840000,9.840000,9.840000,9.840000,4.380402,0
2000-12-01,9.810000,9.810000,9.810000,9.810000,4.367042,0
2000-12-04,9.810000,9.810000,9.810000,9.810000,4.367042,0
2000-12-05,9.850000,9.850000,9.850000,9.850000,4.384853,0
2000-12-06,9.890000,9.890000,9.890000,9.890000,4.402660,0
2000-12-07,9.900000,9.900000,9.900000,9.900000,4.407114,0
2000-12-08,9.890000,9.890000,9.890000,9.890000,4.402660,0
2000-12-11,9.880000,9.880000,9.880000,9.880000,4.398210,0
2000-12-12,9.890000,9.890000,9.890000,9.890000,4.402660,0
2000-12-13,9.910000,9.910000,9.910000,9.910000,4.411561,0
2000-12-14,9.940000,9.940000,9.940000,9.940000,4.424921,0
2000-12-15,9.950000,9.950000,9.950000,9.950000,4.429367,0
2000-12-18,9.950000,9.950000,9.950000,9.950000,4.429367,0
2000-12-19,9.940000,9.940000,9.940000,9.940000,4.424921,0
2000-12-20,9.980000,9.980000,9.980000,9.980000,4.442725,0
2000-12-21,9.990000,9.990000,9.990000,9.990000,4.447175,0
2000-12-22,10.000000,10.000000,10.000000,10.000000,4.451629,0
2000-12-26,9.990000,9.990000,9.990000,9.990000,4.447175,0
2000-12-27,9.960000,9.960000,9.960000,9.960000,4.433822,0
2000-12-28,9.960000,9.960000,9.960000,9.960000,4.433822,0
2000-12-29,9.960000,9.960000,9.960000,9.960000,4.458892,0
2001-01-02,10.040000,10.040000,10.040000,10.040000,4.494708,0
2001-01-03,9.980000,9.980000,9.980000,9.980000,4.467845,0
2001-01-04,10.030000,10.030000,10.030000,10.030000,4.490227,0
2001-01-05,10.080000,10.080000,10.080000,10.080000,4.512612,0
2001-01-08,10.090000,10.090000,10.090000,10.090000,4.517089,0
2001-01-09,10.070000,10.070000,10.070000,10.070000,4.508138,0
2001-01-10,10.030000,10.030000,10.030000,10.030000,4.490227,0
2001-01-11,10.020000,10.020000,10.020000,10.020000,4.485752,0
2001-01-12,9.970000,9.970000,9.970000,9.970000,4.463369,0
2001-01-16,9.980000,9.980000,9.980000,9.980000,4.467845,0
2001-01-17,10.020000,10.020000,10.020000,10.020000,4.485752,0
2001-01-18,10.050000,10.050000,10.050000,10.050000,4.499182,0
2001-01-19,10.020000,10.020000,10.020000,10.020000,4.485752,0
2001-01-22,10.000000,10.000000,10.000000,10.000000,4.476799,0
2001-01-23,9.980000,9.980000,9.980000,9.980000,4.467845,0
2001-01-24,9.980000,9.980000,9.980000,9.980000,4.467845,0
2001-01-25,10.010000,10.010000,10.010000,10.010000,4.481275,0
2001-01-26,10.010000,10.010000,10.010000,10.010000,4.481275,0
2001-01-29,10.000000,10.000000,10.000000,10.000000,4.476799,0
2001-01-30,10.040000,10.040000,10.040000,10.040000,4.494708,0
2001-01-31,10.080000,10.080000,10.080000,10.080000,4.537468,0
2001-02-01,10.120000,10.120000,10.120000,10.120000,4.555476,0
2001-02-02,10.080000,10.080000,10.080000,10.080000,4.537468,0
2001-02-05,10.070000,10.070000,10.070000,10.070000,4.532968,0
2001-02-06,10.050000,10.050000,10.050000,10.050000,4.523968,0
2001-02-07,10.060000,10.060000,10.060000,10.060000,4.528466,0
2001-02-08,10.050000,10.050000,10.050000,10.050000,4.523968,0
2001-02-09,10.080000,10.080000,10.080000,10.080000,4.537468,0
2001-02-12,10.060000,10.060000,10.060000,10.060000,4.528466,0
2001-02-13,10.050000,10.050000,10.050000,10.050000,4.523968,0
2001-02-14,10.030000,10.030000,10.030000,10.030000,4.514960,0
2001-02-15,10.000000,10.000000,10.000000,10.000000,4.501455,0
2001-02-16,10.040000,10.040000,10.040000,10.040000,4.519465,0
2001-02-20,10.040000,10.040000,10.040000,10.040000,4.519465,0
2001-02-21,10.020000,10.020000,10.020000,10.020000,4.510465,0
2001-02-22,10.020000,10.020000,10.020000,10.020000,4.510465,0
2001-02-23,10.040000,10.040000,10.040000,10.040000,4.519465,0
2001-02-26,10.060000,10.060000,10.060000,10.060000,4.528466,0
2001-02-27,10.100000,10.100000,10.100000,10.100000,4.546471,0
2001-02-28,10.120000,10.120000,10.120000,10.120000,4.579052,0
2001-03-01,10.140000,10.140000,10.140000,10.140000,4.588101,0
2001-03-02,10.100000,10.100000,10.100000,10.100000,4.570003,0
2001-03-05,10.090000,10.090000,10.090000,10.090000,4.565479,0
2001-03-06,10.090000,10.090000,10.090000,10.090000,4.565479,0
2001-03-07,10.120000,10.120000,10.120000,10.120000,4.579052,0
2001-03-08,10.130000,10.130000,10.130000,10.130000,4.583579,0
2001-03-09,10.110000,10.110000,10.110000,10.110000,4.574526,0
2001-03-12,10.110000,10.110000,10.110000,10.110000,4.574526,0
2001-03-13,10.110000,10.110000,10.110000,10.110000,4.574526,0
2001-03-14,10.140000,10.140000,10.140000,10.140000,4.588101,0
2001-03-15,10.160000,10.160000,10.160000,10.160000,4.597150,0
